Mach,Alpha,CD,CD Power-Off,CD Power-On,CA Power-Off,CA Power-On,CL,CN,CN Potential,CN Viscous,CNalpha (0 to 4 deg) (per rad),CP,CP (0 to 4 deg),Reynolds Number
8.1,2,0.254075424,0.265517654,0.265517654,0.254385259,0.254385259,0.314349756,0.323424695,0.31666845,0.006756244,11.30768229,59.42381793,58.12123656,469711600
8.11,2,0.253914452,0.265346865,0.265346865,0.254224091,0.254224091,0.31407709,0.323146235,0.316389991,0.006756244,11.30133577,59.41337047,58.11090634,470291400
8.12,2,0.253753896,0.265176514,0.265176514,0.254063339,0.254063339,0.313804993,0.322868359,0.316112114,0.006756244,11.29500944,59.40292098,58.10057773,470871300
8.13,2,0.253593774,0.265006619,0.265006619,0.253903022,0.253903022,0.313533524,0.322591125,0.315834881,0.006756244,11.288705,59.39247633,58.09025655,471451200
8.14,2,0.253434085,0.264837175,0.264837175,0.253743138,0.253743138,0.313262548,0.322314401,0.315558156,0.006756244,11.28241861,59.38204062,58.07994574,472031100
8.15,2,0.253274808,0.264668166,0.264668166,0.253583667,0.253583667,0.312992201,0.32203832,0.315282076,0.006756244,11.27615415,59.37159979,58.06963425,472611000
8.16,2,0.253115964,0.26449961,0.26449961,0.253424629,0.253424629,0.312722421,0.321762822,0.315006578,0.006756244,11.26990983,59.36117058,58.05933557,473190900
8.17,2,0.25295753,0.264331484,0.264331484,0.253266002,0.253266002,0.312453168,0.321487866,0.314731621,0.006756244,11.26368451,59.35073526,58.04903509,473770800
8.18,2,0.252799515,0.264163798,0.264163798,0.253107794,0.253107794,0.312184542,0.321213552,0.314457307,0.006756244,11.25748106,59.34031256,58.03874846,474350700
8.19,2,0.252641931,0.263996566,0.263996566,0.252950017,0.252950017,0.31191649,0.320939826,0.314183582,0.006756244,11.25129794,59.32988496,58.0284612,474930600
8.2,2,0.252484744,0.263829745,0.263829745,0.252792639,0.252792639,0.31164886,0.320666537,0.313910292,0.006756244,11.2451308,59.31945486,58.01817479,475510500
8.21,2,0.252327984,0.263663376,0.263663376,0.252635688,0.252635688,0.311381888,0.320393922,0.313637678,0.006756244,11.23898645,59.3090342,58.00789977,476090400
8.22,2,0.252171642,0.263497446,0.263497446,0.252479155,0.252479155,0.311115519,0.320121924,0.31336568,0.006756244,11.23286325,59.29862704,57.99763928,476670300
8.23,2,0.252015695,0.263331928,0.263331928,0.252323018,0.252323018,0.310849612,0.319850403,0.313094158,0.006756244,11.22675716,59.2882041,57.98736897,477250100
8.24,2,0.251860164,0.263166848,0.263166848,0.252167297,0.252167297,0.310584335,0.319579526,0.312823281,0.006756244,11.22067301,59.27778826,57.97710807,477830000
8.25,2,0.251705036,0.263002191,0.263002191,0.252011981,0.252011981,0.310319554,0.31930916,0.312552916,0.006756244,11.21460699,59.26738458,57.96686029,478409900
8.26,2,0.251550324,0.262837969,0.262837969,0.251857079,0.251857079,0.310055372,0.319039408,0.312283163,0.006756244,11.20856201,59.25697697,57.95661286,478989800
8.27,2,0.251396012,0.262674168,0.262674168,0.25170258,0.25170258,0.309791716,0.318770195,0.312013951,0.006756244,11.20253596,59.24656974,57.94636905,479569700
8.28,2,0.251242104,0.262510791,0.262510791,0.251548483,0.251548483,0.309528631,0.318501569,0.311745325,0.006756244,11.19653019,59.23616712,57.93613248,480149600
8.29,2,0.251088606,0.262347844,0.262347844,0.251394798,0.251394798,0.309266071,0.318233483,0.311477238,0.006756244,11.19054333,59.22577452,57.92590741,480729500
8.3,2,0.250935498,0.262185306,0.262185306,0.251241504,0.251241504,0.30900404,0.317965939,0.311209694,0.006756244,11.1845755,59.21537739,57.91568202,481309400
8.31,2,0.250782802,0.2620232,0.2620232,0.251088621,0.251088621,0.308742612,0.317699012,0.310942767,0.006756244,11.17862882,59.20498022,57.90546022,481889300
8.32,2,0.250630492,0.261861499,0.261861499,0.250936126,0.250936126,0.308481635,0.317432551,0.310676306,0.006756244,11.17269896,59.19458613,57.89524407,482469100
8.33,2,0.250478582,0.261700218,0.261700218,0.25078403,0.25078403,0.308221264,0.31716671,0.310410466,0.006756244,11.16679034,59.18420254,57.88504012,483049000
8.34,2,0.250327069,0.261539353,0.261539353,0.250632332,0.250632332,0.307961387,0.316901377,0.310145133,0.006756244,11.16089974,59.17381023,57.87483239,483628900
8.35,2,0.250175952,0.261378904,0.261378904,0.250481031,0.250481031,0.307702077,0.316636626,0.309880381,0.006756244,11.15502927,59.16343057,57.8646385,484208800
8.36,2,0.25002522,0.261218858,0.261218858,0.250330116,0.250330116,0.307443257,0.316372377,0.309616133,0.006756244,11.14917668,59.15304803,57.85444556,484788700
8.37,2,0.249874885,0.261059232,0.261059232,0.250179597,0.250179597,0.307185079,0.316108786,0.309352542,0.006756244,11.1433464,59.14267353,57.84426301,485368600
8.38,2,0.249724933,0.260900008,0.260900008,0.250029463,0.250029463,0.306927395,0.315845702,0.309089458,0.006756244,11.13753412,59.13230017,57.83408473,485948500
8.39,2,0.249575375,0.260741195,0.260741195,0.249879723,0.249879723,0.306670204,0.315583125,0.308826881,0.006756244,11.13173983,59.12192278,57.82390655,486528400
8.4,2,0.24942621,0.260582794,0.260582794,0.249730375,0.249730375,0.306413546,0.315321095,0.308564851,0.006756244,11.12596467,59.11155579,57.81374031,487108300
8.41,2,0.249277416,0.260424783,0.260424783,0.2495814,0.2495814,0.306157416,0.315059608,0.308303363,0.006756244,11.12020854,59.10118645,57.80357567,487688200
8.42,2,0.249129023,0.260267192,0.260267192,0.249432826,0.249432826,0.305901782,0.314798629,0.308042385,0.006756244,11.11447047,59.09082392,57.79341996,488268100
8.43,2,0.248980992,0.260109983,0.260109983,0.249284615,0.249284615,0.305646714,0.31453823,0.307781985,0.006756244,11.10875244,59.08045683,57.78326421,488848000
8.44,2,0.248833361,0.259953193,0.259953193,0.249136803,0.249136803,0.305392176,0.314278375,0.307522131,0.006756244,11.10305351,59.0701011,57.77312122,489427800
8.45,2,0.248686097,0.259796787,0.259796787,0.248989359,0.248989359,0.305138098,0.314018994,0.307262749,0.006756244,11.0973716,59.05973511,57.76297324,490007700
8.46,2,0.248539213,0.259640784,0.259640784,0.248842297,0.248842297,0.304884663,0.313760268,0.307004024,0.006756244,11.09171196,59.04939144,57.7528473,490587600
8.47,2,0.248392716,0.259485181,0.259485181,0.248695621,0.248695621,0.304631577,0.313501906,0.306745662,0.006756244,11.0860662,59.03903029,57.74271018,491167500
8.48,2,0.248246585,0.259329967,0.259329967,0.248549312,0.248549312,0.30437913,0.313244196,0.306487952,0.006756244,11.08044259,59.02868666,57.73259122,491747400
8.49,2,0.248100831,0.259175148,0.259175148,0.24840338,0.24840338,0.304127178,0.312986994,0.30623075,0.006756244,11.07483701,59.01833838,57.72247198,492327300
8.5,2,0.247955453,0.259020722,0.259020722,0.248257825,0.248257825,0.303875691,0.312730271,0.305974027,0.006756244,11.06924862,59.0079933,57.71235873,492907200
8.51,2,0.247810449,0.25886669,0.25886669,0.248112644,0.248112644,0.303624768,0.312474125,0.305717881,0.006756244,11.06368022,58.99765033,57.70225095,493487100
8.52,2,0.247665808,0.25871304,0.25871304,0.247967827,0.247967827,0.30337434,0.312218487,0.305462243,0.006756244,11.05812987,58.98731933,57.69215638,494067000
8.53,2,0.247521541,0.258559781,0.258559781,0.247823384,0.247823384,0.30312441,0.311963361,0.305207116,0.006756244,11.05259763,58.97698167,57.68205996,494646800
8.54,2,0.247377637,0.258406905,0.258406905,0.247679304,0.247679304,0.302875017,0.311708784,0.30495254,0.006756244,11.04708462,58.96664158,57.67196529,495226800
8.55,2,0.247234105,0.258254418,0.258254418,0.247535597,0.247535597,0.302626117,0.311454714,0.30469847,0.006756244,11.04158959,58.9563137,57.66188404,495806700
8.56,2,0.247090932,0.258102309,0.258102309,0.24739225,0.24739225,0.30237771,0.31120115,0.304444906,0.006756244,11.03611255,58.94598629,57.65180676,496386600
8.57,2,0.246948131,0.257950588,0.257950588,0.247249275,0.247249275,0.302129766,0.310948062,0.304191818,0.006756244,11.03065259,58.93566068,57.6417344,496966400
8.58,2,0.246805691,0.257799248,0.257799248,0.24710666,0.24710666,0.301882395,0.31069556,0.303939316,0.006756244,11.0252129,58.92534418,57.63167327,497546300
8.59,2,0.246663618,0.257648293,0.257648293,0.246964414,0.246964414,0.301635482,0.310443529,0.303687285,0.006756244,11.01979018,58.91501459,57.62160507,498126200
8.6,2,0.246521894,0.257497706,0.257497706,0.246822518,0.246822518,0.301389103,0.310192045,0.303435801,0.006756244,11.01438659,58.90470125,57.61155373,498706100
8.61,2,0.246380536,0.257347502,0.257347502,0.246680988,0.246680988,0.301143178,0.309941028,0.303184784,0.006756244,11.00539916,58.89438601,57.60326784,499286000
8.62,2,0.246239517,0.257197654,0.257197654,0.246539796,0.246539796,0.300897764,0.309690533,0.302934289,0.006756244,10.99822302,58.88406848,57.59410252,499865900
8.63,2,0.246098883,0.25704821,0.25704821,0.246398991,0.246398991,0.300652836,0.309440539,0.302684295,0.006756244,10.99106121,58.87376025,57.58494789,500445800
8.64,2,0.245958585,0.256899121,0.256899121,0.246258521,0.246258521,0.300408445,0.309191094,0.30243485,0.006756244,10.98391513,58.86345744,57.57580098,501025700
8.65,2,0.245818652,0.256750413,0.256750413,0.246118418,0.246118418,0.300164485,0.308942093,0.302185848,0.006756244,10.97678177,58.85314962,57.56665303,501605500
8.66,2,0.245679062,0.256602067,0.256602067,0.245978658,0.245978658,0.299921049,0.308693628,0.301937384,0.006756244,10.96966379,58.84285202,57.55751662,502185400
8.67,2,0.245539827,0.256454092,0.256454092,0.245839253,0.245839253,0.299678084,0.308445647,0.301689403,0.006756244,10.96255965,58.8325469,57.54837729,502765300
8.68,2,0.245400954,0.256306498,0.256306498,0.245700211,0.245700211,0.299435612,0.308198172,0.301441928,0.006756244,10.95547001,58.82224844,57.53924653,503345200
8.69,2,0.245262413,0.256159254,0.256159254,0.245561501,0.245561501,0.299193641,0.30795121,0.301194965,0.006756244,10.94839506,58.81195619,57.53012401,503925100
8.7,2,0.245124233,0.256012387,0.256012387,0.245423152,0.245423152,0.298952132,0.307704722,0.300948478,0.006756244,10.94133372,58.80166474,57.52100524,504505000
8.71,2,0.244986395,0.255865882,0.255865882,0.245285146,0.245285146,0.298711153,0.307458777,0.300702533,0.006756244,10.93428791,58.79138211,57.51189691,505084900
8.72,2,0.244848896,0.255719731,0.255719731,0.245147479,0.245147479,0.298470607,0.307213277,0.300457033,0.006756244,10.92725485,58.78108782,57.50278219,505664800
8.73,2,0.244711747,0.255573947,0.255573947,0.245010163,0.245010163,0.298230524,0.306968252,0.300212008,0.006756244,10.9202354,58.77080258,57.49367786,506244600
8.74,2,0.244574947,0.255428531,0.255428531,0.244873196,0.244873196,0.297990969,0.306723768,0.299967524,0.006756244,10.91323145,58.76052259,57.4845811,506824500
8.75,2,0.244438484,0.25528347,0.25528347,0.244736567,0.244736567,0.29775188,0.306479762,0.299723517,0.006756244,10.90624118,58.75024316,57.47548791,507404400
8.76,2,0.244302359,0.255138762,0.255138762,0.244600276,0.244600276,0.297513253,0.30623623,0.299479986,0.006756244,10.89926451,58.73996875,57.46640187,507984400
8.77,2,0.24416656,0.254994397,0.254994397,0.244464311,0.244464311,0.297275054,0.305993138,0.299236894,0.006756244,10.89230044,58.72969739,57.45732127,508564300
8.78,2,0.244031118,0.254850408,0.254850408,0.244328705,0.244328705,0.297037391,0.305750595,0.298994351,0.006756244,10.8853521,58.71942465,57.44824293,509144100
8.79,2,0.243896021,0.254706779,0.254706779,0.244193442,0.244193442,0.296800154,0.305508489,0.298752245,0.006756244,10.87841628,58.70915106,57.4391669,509724000
8.8,2,0.243761239,0.254563486,0.254563486,0.244058496,0.244058496,0.296563483,0.305266962,0.298510717,0.006756244,10.87149702,58.69888913,57.43010369,510303900
8.81,2,0.243626801,0.25442055,0.25442055,0.243923895,0.243923895,0.296327174,0.305025809,0.298269564,0.006756244,10.86458849,58.68862814,57.42104403,510883800
8.82,2,0.243492697,0.254277964,0.254277964,0.243789627,0.243789627,0.296091325,0.304785127,0.298028882,0.006756244,10.85769347,58.67836054,57.41198216,511463700
8.83,2,0.243358925,0.254135732,0.254135732,0.243655692,0.243655692,0.295856049,0.304545031,0.297788786,0.006756244,10.85081522,58.66810775,57.40293567,512043600
8.84,2,0.243225477,0.253993836,0.253993836,0.24352208,0.24352208,0.295621166,0.304305339,0.297549094,0.006756244,10.84394856,58.65785018,57.39388824,512623500
8.85,2,0.243092368,0.253852298,0.253852298,0.24338881,0.24338881,0.295386744,0.30406612,0.297309875,0.006756244,10.83709543,58.64759859,57.38484871,513203400
8.86,2,0.242959592,0.25371111,0.25371111,0.243255871,0.243255871,0.295152819,0.30382741,0.297071166,0.006756244,10.83025691,58.6373484,57.37581355,513783200
8.87,2,0.242827136,0.253570259,0.253570259,0.243123254,0.243123254,0.294919367,0.303589184,0.29683294,0.006756244,10.82343223,58.62710482,57.36678684,514363100
8.88,2,0.242695009,0.253429752,0.253429752,0.242990966,0.242990966,0.294686302,0.303351357,0.296595113,0.006756244,10.816619,58.6168593,57.35776145,514943000
8.89,2,0.242563211,0.25328959,0.25328959,0.242859007,0.242859007,0.294453695,0.303114001,0.296357757,0.006756244,10.80981925,58.60660829,57.34873475,515522900
8.9,2,0.242431731,0.253149765,0.253149765,0.242727367,0.242727367,0.294221593,0.302877161,0.296120916,0.006756244,10.80303427,58.59636781,57.33971977,516102800
8.91,2,0.24230058,0.253010286,0.253010286,0.242596056,0.242596056,0.293989988,0.302640829,0.295884584,0.006756244,10.79626385,58.5861411,57.33071908,516682700
8.92,2,0.242169756,0.252871147,0.252871147,0.242465073,0.242465073,0.293758744,0.30240487,0.295648626,0.006756244,10.78950414,58.57590596,57.3217144,517262600
8.93,2,0.242039248,0.252732342,0.252732342,0.242334405,0.242334405,0.293527997,0.302169419,0.295413174,0.006756244,10.78275895,58.56567093,57.31271304,517842500
8.94,2,0.241909056,0.252593871,0.252593871,0.242204055,0.242204055,0.293297716,0.301934446,0.295178202,0.006756244,10.77602748,58.55543714,57.30371582,518422400
8.95,2,0.24177918,0.25245573,0.25245573,0.24207402,0.24207402,0.293067862,0.301699911,0.294943667,0.006756244,10.76930855,58.54521594,57.2947317,519002300
8.96,2,0.241649629,0.252317931,0.252317931,0.241944311,0.241944311,0.292838475,0.301465855,0.294709611,0.006756244,10.76260333,58.53498794,57.28574527,519582200
8.97,2,0.241520391,0.252180461,0.252180461,0.241814915,0.241814915,0.292609514,0.301232235,0.294475991,0.006756244,10.75591062,58.52476995,57.27676985,520162100
8.98,2,0.241391477,0.252043332,0.252043332,0.241685844,0.241685844,0.292381017,0.300999092,0.294242847,0.006756244,10.74923155,58.51455064,57.26779652,520741900
8.99,2,0.241262875,0.251906531,0.251906531,0.241557085,0.241557085,0.292152948,0.300766388,0.294010143,0.006756244,10.74256507,58.50433657,57.25883039,521321800
9,2,0.241134576,0.251770048,0.251770048,0.24142863,0.24142863,0.291925312,0.300534127,0.293777882,0.006756244,10.73591129,58.494117,57.24986289,521901700
9.01,2,0.241006609,0.251633915,0.251633915,0.241300507,0.241300507,0.291698173,0.300302376,0.293546131,0.006756244,10.7292721,58.48391113,57.2409096,522481600
9.02,2,0.240878942,0.251498096,0.251498096,0.241172684,0.241172684,0.291471426,0.300071027,0.293314782,0.006756244,10.72264445,58.473704,57.23195819,523061500
9.03,2,0.240751587,0.251362605,0.251362605,0.241045174,0.241045174,0.291245112,0.299840122,0.293083877,0.006756244,10.7160295,58.46349438,57.2230078,523641400
9.04,2,0.240624541,0.251227439,0.251227439,0.240917973,0.240917973,0.291019259,0.299609689,0.292853445,0.006756244,10.70942811,58.45329168,57.21406609,524221300
9.05,2,0.240497793,0.251092588,0.251092588,0.240791071,0.240791071,0.290793834,0.299379695,0.292623451,0.006756244,10.70283927,58.44309128,57.20512924,524801200
9.06,2,0.240371376,0.250958082,0.250958082,0.240664499,0.240664499,0.290568839,0.299150143,0.292393899,0.006756244,10.69626308,58.43289093,57.19619543,525381100
9.07,2,0.240245246,0.250823882,0.250823882,0.240538215,0.240538215,0.290344349,0.298921106,0.292164862,0.006756244,10.68970166,58.42270082,57.18727311,525961000
9.08,2,0.240119424,0.250690003,0.250690003,0.24041224,0.24041224,0.290120211,0.298692432,0.291936188,0.006756244,10.68315062,58.41250943,57.17835251,526540900
9.09,2,0.239993918,0.250556456,0.250556456,0.240286581,0.240286581,0.289896536,0.298464233,0.291707989,0.006756244,10.6766132,58.40231673,57.16943398,527120800
9.1,2,0.239868709,0.250423222,0.250423222,0.240161219,0.240161219,0.289673294,0.298236477,0.291480233,0.006756244,10.67008848,58.39213049,57.16052367,527700700
9.11,2,0.239743806,0.250290309,0.250290309,0.240036164,0.240036164,0.289450453,0.298009133,0.291252889,0.006756244,10.66357555,58.38194188,57.15161437,528280500
9.12,2,0.239619197,0.250157708,0.250157708,0.239911403,0.239911403,0.289228102,0.29778229,0.291026045,0.006756244,10.65707696,58.37177082,57.14272235,528860400
9.13,2,0.239494884,0.250025416,0.250025416,0.239786938,0.239786938,0.289006146,0.297555853,0.290799608,0.006756244,10.65059002,58.36158656,57.13382266,529440300
9.14,2,0.239370884,0.249893452,0.249893452,0.239662788,0.239662788,0.288784557,0.297329793,0.290573549,0.006756244,10.6441139,58.35140564,57.12492846,530020200
9.15,2,0.239247178,0.249761797,0.249761797,0.239538931,0.239538931,0.288563425,0.297104201,0.290347956,0.006756244,10.63765115,58.3412346,57.11604527,530600100
9.16,2,0.239123765,0.249630452,0.249630452,0.239415367,0.239415367,0.288342759,0.296879086,0.290122841,0.006756244,10.63120208,58.33106244,57.10716432,531180000
9.17,2,0.239000644,0.249499414,0.249499414,0.239292096,0.239292096,0.288122484,0.296654371,0.289898127,0.006756244,10.62476448,58.32089342,57.09828877,531759900
9.18,2,0.238877825,0.249368695,0.249368695,0.239169127,0.239169127,0.287902679,0.296430138,0.289673894,0.006756244,10.61834067,58.31072464,57.08941657,532339800
9.19,2,0.238755307,0.249238291,0.249238291,0.239046459,0.239046459,0.287683299,0.296206341,0.289450097,0.006756244,10.61192936,58.3005713,57.08055972,532919600
9.2,2,0.23863306,0.249108172,0.249108172,0.238924063,0.238924063,0.287464284,0.295982918,0.289226673,0.006756244,10.60552876,58.29040781,57.07169756,533499500
9.21,2,0.238511123,0.248978377,0.248978377,0.238801978,0.238801978,0.287245659,0.295759897,0.289003652,0.006756244,10.59913968,58.28024838,57.06284154,534079400
9.22,2,0.238389475,0.248848889,0.248848889,0.238680181,0.238680181,0.2870275,0.295537352,0.288781107,0.006756244,10.59276423,58.27009179,57.05399091,534659300
