velocity,height,K11,K12,K13,K14,K15,K16,K21,K22,K23,K24,K25,K26,K31,K32,K33,K34,K35,K36,K41,K42,K43,K44,K45,K46
90.1,885.0,-5.000000e-01,7.282093e-15,7.071068e-01,-4.997990e-01,2.428934e-14,1.069828e-01,-5.000000e-01,7.071068e-01,-1.376107e-14,-4.997990e-01,1.069828e-01,7.010346e-15,-5.000000e-01,-3.461242e-15,-7.071068e-01,-4.997990e-01,-1.240682e-14,-1.069828e-01,-5.000000e-01,-7.071068e-01,1.671749e-14,-4.997990e-01,-1.069828e-01,1.148930e-16
92.6,10.0,-5.000000e-01,5.378228e-15,7.071068e-01,-4.998015e-01,2.053285e-16,1.081391e-01,-5.000000e-01,7.071068e-01,3.631730e-15,-4.998015e-01,1.081391e-01,-4.320695e-15,-5.000000e-01,-2.192096e-15,-7.071068e-01,-4.998015e-01,3.881632e-16,-1.081391e-01,-5.000000e-01,-7.071068e-01,-4.919671e-16,-4.998015e-01,-1.081391e-01,3.737829e-15
92.6,35.0,-5.000000e-01,-3.961418e-15,7.071068e-01,-4.998016e-01,5.828193e-15,1.081644e-01,-5.000000e-01,7.071068e-01,5.239085e-15,-4.998016e-01,1.081644e-01,1.884224e-16,-5.000000e-01,8.074973e-16,-7.071068e-01,-4.998016e-01,-5.454259e-15,-1.081644e-01,-5.000000e-01,-7.071068e-01,3.165864e-15,-4.998016e-01,-1.081644e-01,-2.647725e-15
92.6,60.0,-5.000000e-01,-6.339663e-15,7.071068e-01,-4.998016e-01,-1.893279e-14,1.081898e-01,-5.000000e-01,7.071068e-01,-8.631909e-15,-4.998016e-01,1.081898e-01,-3.356186e-14,-5.000000e-01,-3.657674e-14,-7.071068e-01,-4.998016e-01,-2.091636e-15,-1.081898e-01,-5.000000e-01,-7.071068e-01,-1.045947e-14,-4.998016e-01,-1.081898e-01,5.088222e-15
92.6,85.0,-5.000000e-01,4.245950e-15,7.071068e-01,-4.998017e-01,1.316558e-14,1.082154e-01,-5.000000e-01,7.071068e-01,1.489576e-14,-4.998017e-01,1.082154e-01,2.604194e-14,-5.000000e-01,2.231747e-14,-7.071068e-01,-4.998017e-01,3.890821e-15,-1.082154e-01,-5.000000e-01,-7.071068e-01,-7.636266e-15,-4.998017e-01,-1.082154e-01,3.204308e-15
92.6,110.0,-5.000000e-01,-1.215711e-14,7.071068e-01,-4.998017e-01,3.205244e-14,1.082409e-01,-5.000000e-01,7.071068e-01,-2.641315e-14,-4.998017e-01,1.082409e-01,-2.884069e-14,-5.000000e-01,6.128907e-14,-7.071068e-01,-4.998017e-01,-1.827256e-14,-1.082409e-01,-5.000000e-01,-7.071068e-01,1.606620e-14,-4.998017e-01,-1.082409e-01,4.091750e-15
92.6,135.0,-5.000000e-01,-2.369748e-14,7.071068e-01,-4.998018e-01,2.135162e-14,1.082666e-01,-5.000000e-01,7.071068e-01,4.398423e-14,-4.998018e-01,1.082666e-01,1.707846e-14,-5.000000e-01,2.907090e-14,-7.071068e-01,-4.998018e-01,-3.350483e-15,-1.082666e-01,-5.000000e-01,-7.071068e-01,3.156007e-14,-4.998018e-01,-1.082666e-01,-1.717887e-15
92.6,160.0,-5.000000e-01,6.748004e-15,7.071068e-01,-4.998018e-01,-2.814858e-15,1.082923e-01,-5.000000e-01,7.071068e-01,2.816847e-14,-4.998018e-01,1.082923e-01,4.428010e-14,-5.000000e-01,-1.215381e-14,-7.071068e-01,-4.998018e-01,6.203509e-15,-1.082923e-01,-5.000000e-01,-7.071068e-01,1.682439e-14,-4.998018e-01,-1.082923e-01,5.337238e-15
92.6,185.0,-5.000000e-01,-1.939403e-14,7.071068e-01,-4.998019e-01,-5.127165e-15,1.083181e-01,-5.000000e-01,7.071068e-01,3.196845e-14,-4.998019e-01,1.083181e-01,9.254890e-15,-5.000000e-01,3.886620e-14,-7.071068e-01,-4.998019e-01,4.164004e-15,-1.083181e-01,-5.000000e-01,-7.071068e-01,5.527578e-16,-4.998019e-01,-1.083181e-01,1.540116e-14
92.6,210.0,-5.000000e-01,-4.657972e-15,7.071068e-01,-4.998019e-01,-4.325363e-15,1.083440e-01,-5.000000e-01,7.071068e-01,-2.612319e-14,-4.998019e-01,1.083440e-01,2.401779e-15,-5.000000e-01,1.188513e-14,-7.071068e-01,-4.998019e-01,-2.912788e-15,-1.083440e-01,-5.000000e-01,-7.071068e-01,3.162593e-14,-4.998019e-01,-1.083440e-01,1.426816e-15
92.6,235.0,-5.000000e-01,-4.086653e-15,7.071068e-01,-4.998019e-01,-1.625460e-14,1.083700e-01,-5.000000e-01,7.071068e-01,-8.882803e-15,-4.998019e-01,1.083700e-01,-1.998487e-15,-5.000000e-01,4.328905e-14,-7.071068e-01,-4.998019e-01,-8.387957e-15,-1.083700e-01,-5.000000e-01,-7.071068e-01,1.104328e-14,-4.998019e-01,-1.083700e-01,-2.110740e-14
92.6,260.0,-5.000000e-01,-1.417586e-14,7.071068e-01,-4.998020e-01,-4.543442e-15,1.083960e-01,-5.000000e-01,7.071068e-01,1.116214e-14,-4.998020e-01,1.083960e-01,4.980100e-14,-5.000000e-01,2.037064e-14,-7.071068e-01,-4.998020e-01,-5.494193e-16,-1.083960e-01,-5.000000e-01,-7.071068e-01,2.913429e-14,-4.998020e-01,-1.083960e-01,8.901984e-15
92.6,285.0,-5.000000e-01,-1.047591e-14,7.071068e-01,-4.998020e-01,-1.491512e-14,1.084222e-01,-5.000000e-01,7.071068e-01,-6.271343e-15,-4.998020e-01,1.084222e-01,1.027622e-14,-5.000000e-01,-1.945959e-15,-7.071068e-01,-4.998020e-01,-9.601072e-16,-1.084222e-01,-5.000000e-01,-7.071068e-01,2.098144e-14,-4.998020e-01,-1.084222e-01,6.547584e-16
92.6,310.0,-5.000000e-01,4.028857e-15,7.071068e-01,-4.998021e-01,3.678466e-14,1.084484e-01,-5.000000e-01,7.071068e-01,-1.460899e-14,-4.998021e-01,1.084484e-01,5.016010e-15,-5.000000e-01,-3.453581e-15,-7.071068e-01,-4.998021e-01,-2.020888e-14,-1.084484e-01,-5.000000e-01,-7.071068e-01,1.528084e-14,-4.998021e-01,-1.084484e-01,-1.335719e-15
92.6,335.0,-5.000000e-01,2.868826e-15,7.071068e-01,-4.998021e-01,-4.503555e-15,1.084746e-01,-5.000000e-01,7.071068e-01,1.662669e-14,-4.998021e-01,1.084746e-01,1.178101e-14,-5.000000e-01,-1.900735e-15,-7.071068e-01,-4.998021e-01,2.453900e-15,-1.084746e-01,-5.000000e-01,-7.071068e-01,1.395178e-14,-4.998021e-01,-1.084746e-01,1.788718e-14
92.6,360.0,-5.000000e-01,-1.679252e-15,7.071068e-01,-4.998022e-01,2.794050e-15,1.085010e-01,-5.000000e-01,7.071068e-01,8.443269e-15,-4.998022e-01,1.085010e-01,6.895586e-15,-5.000000e-01,1.224974e-15,-7.071068e-01,-4.998022e-01,1.387372e-16,-1.085010e-01,-5.000000e-01,-7.071068e-01,6.748643e-15,-4.998022e-01,-1.085010e-01,1.943899e-16
92.6,385.0,-5.000000e-01,-5.351940e-15,7.071068e-01,-4.998022e-01,-4.644200e-15,1.085275e-01,-5.000000e-01,7.071068e-01,1.148781e-14,-4.998022e-01,1.085275e-01,1.038868e-14,-5.000000e-01,2.068148e-15,-7.071068e-01,-4.998022e-01,1.030979e-14,-1.085275e-01,-5.000000e-01,-7.071068e-01,-2.322203e-15,-4.998022e-01,-1.085275e-01,-1.195807e-14
92.6,410.0,-5.000000e-01,-4.123673e-15,7.071068e-01,-4.998023e-01,-2.364995e-15,1.085540e-01,-5.000000e-01,7.071068e-01,2.843571e-15,-4.998023e-01,1.085540e-01,-1.015126e-16,-5.000000e-01,2.846260e-15,-7.071068e-01,-4.998023e-01,1.709586e-15,-1.085540e-01,-5.000000e-01,-7.071068e-01,-6.952606e-15,-4.998023e-01,-1.085540e-01,-3.030639e-15
92.6,435.0,-5.000000e-01,2.487105e-15,7.071068e-01,-4.998023e-01,-4.838257e-15,1.085806e-01,-5.000000e-01,7.071068e-01,6.265216e-15,-4.998023e-01,1.085806e-01,-4.296435e-15,-5.000000e-01,-1.658008e-14,-7.071068e-01,-4.998023e-01,1.570774e-15,-1.085806e-01,-5.000000e-01,-7.071068e-01,1.145895e-15,-4.998023e-01,-1.085806e-01,7.781576e-15
92.6,460.0,-5.000000e-01,4.102878e-15,7.071068e-01,-4.998024e-01,1.997766e-14,1.086073e-01,-5.000000e-01,7.071068e-01,-4.351969e-15,-4.998024e-01,1.086073e-01,-1.164045e-14,-5.000000e-01,-2.507166e-15,-7.071068e-01,-4.998024e-01,8.526322e-15,-1.086073e-01,-5.000000e-01,-7.071068e-01,-7.136334e-15,-4.998024e-01,-1.086073e-01,9.706277e-15
92.6,485.0,-5.000000e-01,1.005672e-14,7.071068e-01,-4.998024e-01,1.346404e-14,1.086340e-01,-5.000000e-01,7.071068e-01,-7.716783e-15,-4.998024e-01,1.086340e-01,1.061712e-15,-5.000000e-01,-1.723702e-15,-7.071068e-01,-4.998024e-01,-6.349540e-15,-1.086340e-01,-5.000000e-01,-7.071068e-01,2.009875e-14,-4.998024e-01,-1.086340e-01,-2.515893e-15
92.6,510.0,-5.000000e-01,7.707986e-15,7.071068e-01,-4.998025e-01,3.788171e-14,1.086609e-01,-5.000000e-01,7.071068e-01,-1.497922e-15,-4.998025e-01,1.086609e-01,-3.532985e-15,-5.000000e-01,2.022468e-15,-7.071068e-01,-4.998025e-01,1.070175e-14,-1.086609e-01,-5.000000e-01,-7.071068e-01,-5.483663e-15,-4.998025e-01,-1.086609e-01,-3.754145e-15
92.6,535.0,-5.000000e-01,5.321099e-16,7.071068e-01,-4.998025e-01,6.635700e-15,1.086878e-01,-5.000000e-01,7.071068e-01,3.713180e-15,-4.998025e-01,1.086878e-01,1.849615e-14,-5.000000e-01,-2.547382e-15,-7.071068e-01,-4.998025e-01,-2.547794e-15,-1.086878e-01,-5.000000e-01,-7.071068e-01,-8.284385e-16,-4.998025e-01,-1.086878e-01,-7.816241e-15
92.6,560.0,-5.000000e-01,-1.233702e-14,7.071068e-01,-4.998026e-01,4.250204e-15,1.087148e-01,-5.000000e-01,7.071068e-01,3.396702e-14,-4.998026e-01,1.087148e-01,-1.562651e-15,-5.000000e-01,7.232183e-15,-7.071068e-01,-4.998026e-01,-4.844846e-15,-1.087148e-01,-5.000000e-01,-7.071068e-01,2.074601e-14,-4.998026e-01,-1.087148e-01,-8.203808e-15
92.6,585.0,-5.000000e-01,5.414682e-15,7.071068e-01,-4.998026e-01,1.205771e-15,1.087419e-01,-5.000000e-01,7.071068e-01,-1.056229e-14,-4.998026e-01,1.087419e-01,9.533599e-15,-5.000000e-01,6.736376e-15,-7.071068e-01,-4.998026e-01,-6.641565e-16,-1.087419e-01,-5.000000e-01,-7.071068e-01,7.238489e-15,-4.998026e-01,-1.087419e-01,-1.131339e-14
92.6,610.0,-5.000000e-01,1.508284e-15,7.071068e-01,-4.998027e-01,3.384175e-15,1.087691e-01,-5.000000e-01,7.071068e-01,-8.180789e-15,-4.998027e-01,1.087691e-01,7.422981e-15,-5.000000e-01,-6.831729e-15,-7.071068e-01,-4.998027e-01,-9.148807e-16,-1.087691e-01,-5.000000e-01,-7.071068e-01,-6.389607e-15,-4.998027e-01,-1.087691e-01,-4.629881e-15
92.6,635.0,-5.000000e-01,1.354836e-14,7.071068e-01,-4.998027e-01,7.768858e-14,1.087963e-01,-5.000000e-01,7.071068e-01,-3.900141e-14,-4.998027e-01,1.087963e-01,9.214607e-15,-5.000000e-01,-7.348629e-15,-7.071068e-01,-4.998027e-01,-4.447234e-14,-1.087963e-01,-5.000000e-01,-7.071068e-01,5.566728e-14,-4.998027e-01,-1.087963e-01,1.885733e-15
92.6,660.0,-5.000000e-01,4.088906e-15,7.071068e-01,-4.998028e-01,2.960434e-15,1.088237e-01,-5.000000e-01,7.071068e-01,-9.215630e-15,-4.998028e-01,1.088237e-01,3.570059e-15,-5.000000e-01,-3.101275e-15,-7.071068e-01,-4.998028e-01,-2.001133e-15,-1.088237e-01,-5.000000e-01,-7.071068e-01,3.062537e-15,-4.998028e-01,-1.088237e-01,-1.892918e-14
92.6,685.0,-5.000000e-01,2.367573e-14,7.071068e-01,-4.998028e-01,-2.054085e-14,1.088511e-01,-5.000000e-01,7.071068e-01,-1.075211e-14,-4.998028e-01,1.088511e-01,-1.370316e-15,-5.000000e-01,-4.159416e-14,-7.071068e-01,-4.998028e-01,1.157600e-14,-1.088511e-01,-5.000000e-01,-7.071068e-01,-5.130458e-15,-4.998028e-01,-1.088511e-01,-3.449731e-15
92.6,710.0,-5.000000e-01,-7.799837e-15,7.071068e-01,-4.998029e-01,3.883505e-15,1.088786e-01,-5.000000e-01,7.071068e-01,1.810857e-14,-4.998029e-01,1.088786e-01,-3.389069e-15,-5.000000e-01,1.981397e-15,-7.071068e-01,-4.998029e-01,-8.817900e-16,-1.088786e-01,-5.000000e-01,-7.071068e-01,-8.334861e-15,-4.998029e-01,-1.088786e-01,-5.123811e-16
92.6,735.0,-5.000000e-01,-1.197848e-14,7.071068e-01,-4.998030e-01,-4.728883e-14,1.089062e-01,-5.000000e-01,7.071068e-01,2.100140e-14,-4.998030e-01,1.089062e-01,-3.319576e-16,-5.000000e-01,3.601154e-15,-7.071068e-01,-4.998030e-01,3.167254e-14,-1.089062e-01,-5.000000e-01,-7.071068e-01,-1.302337e-14,-4.998030e-01,-1.089062e-01,-5.801845e-15
92.6,760.0,-5.000000e-01,8.091250e-15,7.071068e-01,-4.998030e-01,2.433356e-14,1.089339e-01,-5.000000e-01,7.071068e-01,-5.590364e-15,-4.998030e-01,1.089339e-01,1.176256e-14,-5.000000e-01,-9.422273e-15,-7.071068e-01,-4.998030e-01,-1.431786e-14,-1.089339e-01,-5.000000e-01,-7.071068e-01,3.948557e-15,-4.998030e-01,-1.089339e-01,-1.236630e-15
92.6,785.0,-5.000000e-01,5.476692e-15,7.071068e-01,-4.998031e-01,8.139944e-15,1.089616e-01,-5.000000e-01,7.071068e-01,-9.828974e-15,-4.998031e-01,1.089616e-01,5.425554e-15,-5.000000e-01,-4.430002e-15,-7.071068e-01,-4.998031e-01,-3.692613e-15,-1.089616e-01,-5.000000e-01,-7.071068e-01,1.694882e-14,-4.998031e-01,-1.089616e-01,-9.342870e-17
92.6,810.0,-5.000000e-01,9.545611e-15,7.071068e-01,-4.998031e-01,-5.742396e-15,1.089895e-01,-5.000000e-01,7.071068e-01,-8.682698e-15,-4.998031e-01,1.089895e-01,-2.468074e-15,-5.000000e-01,-1.333743e-14,-7.071068e-01,-4.998031e-01,2.821743e-15,-1.089895e-01,-5.000000e-01,-7.071068e-01,2.094282e-14,-4.998031e-01,-1.089895e-01,9.874541e-15
92.6,835.0,-5.000000e-01,4.350982e-15,7.071068e-01,-4.998032e-01,1.074319e-14,1.090174e-01,-5.000000e-01,7.071068e-01,-3.073638e-15,-4.998032e-01,1.090174e-01,5.193073e-15,-5.000000e-01,7.391270e-15,-7.071068e-01,-4.998032e-01,-5.222933e-15,-1.090174e-01,-5.000000e-01,-7.071068e-01,-1.273524e-15,-4.998032e-01,-1.090174e-01,-1.025423e-14
92.6,860.0,-5.000000e-01,-2.021887e-14,7.071068e-01,-4.998032e-01,-2.822154e-14,1.090454e-01,-5.000000e-01,7.071068e-01,4.844510e-14,-4.998032e-01,1.090454e-01,7.384666e-16,-5.000000e-01,2.013879e-14,-7.071068e-01,-4.998032e-01,1.537580e-14,-1.090454e-01,-5.000000e-01,-7.071068e-01,-3.049639e-14,-4.998032e-01,-1.090454e-01,2.748611e-15
92.6,885.0,-5.000000e-01,1.021656e-14,7.071068e-01,-4.998033e-01,2.713331e-14,1.090735e-01,-5.000000e-01,7.071068e-01,-1.773878e-14,-4.998033e-01,1.090735e-01,-1.499005e-14,-5.000000e-01,-1.528133e-14,-7.071068e-01,-4.998033e-01,-1.567740e-14,-1.090735e-01,-5.000000e-01,-7.071068e-01,1.429186e-14,-4.998033e-01,-1.090735e-01,2.014644e-14
95.1,10.0,-5.000000e-01,1.200306e-14,7.071068e-01,-4.998057e-01,1.492723e-14,1.102652e-01,-5.000000e-01,7.071068e-01,-9.195310e-15,-4.998057e-01,1.102652e-01,-2.675388e-15,-5.000000e-01,-1.219267e-14,-7.071068e-01,-4.998057e-01,-1.556699e-14,-1.102652e-01,-5.000000e-01,-7.071068e-01,1.309167e-14,-4.998057e-01,-1.102652e-01,2.101058e-15
95.1,35.0,-5.000000e-01,-1.527237e-16,7.071068e-01,-4.998057e-01,-2.671886e-15,1.102897e-01,-5.000000e-01,7.071068e-01,4.436275e-15,-4.998057e-01,1.102897e-01,-1.401031e-14,-5.000000e-01,-9.308110e-16,-7.071068e-01,-4.998057e-01,9.796527e-16,-1.102897e-01,-5.000000e-01,-7.071068e-01,-1.420619e-14,-4.998057e-01,-1.102897e-01,1.487651e-14
95.1,60.0,-5.000000e-01,-3.851114e-17,7.071068e-01,-4.998058e-01,1.678727e-14,1.103143e-01,-5.000000e-01,7.071068e-01,-1.707683e-14,-4.998058e-01,1.103143e-01,3.895670e-14,-5.000000e-01,5.853693e-15,-7.071068e-01,-4.998058e-01,-1.841275e-14,-1.103143e-01,-5.000000e-01,-7.071068e-01,1.621527e-14,-4.998058e-01,-1.103143e-01,-3.814121e-14
95.1,85.0,-5.000000e-01,-1.373949e-14,7.071068e-01,-4.998058e-01,-1.479002e-14,1.103390e-01,-5.000000e-01,7.071068e-01,1.007686e-14,-4.998058e-01,1.103390e-01,6.426907e-15,-5.000000e-01,8.599995e-15,-7.071068e-01,-4.998058e-01,6.918276e-15,-1.103390e-01,-5.000000e-01,-7.071068e-01,-1.640587e-14,-4.998058e-01,-1.103390e-01,-6.549830e-15
95.1,110.0,-5.000000e-01,-7.704412e-15,7.071068e-01,-4.998059e-01,4.572836e-15,1.103637e-01,-5.000000e-01,7.071068e-01,1.477718e-15,-4.998059e-01,1.103637e-01,-1.382107e-15,-5.000000e-01,6.229099e-15,-7.071068e-01,-4.998059e-01,-4.086857e-15,-1.103637e-01,-5.000000e-01,-7.071068e-01,-4.905102e-15,-4.998059e-01,-1.103637e-01,2.662957e-15
95.1,135.0,-5.000000e-01,-3.855443e-16,7.071068e-01,-4.998059e-01,-1.152495e-14,1.103885e-01,-5.000000e-01,7.071068e-01,5.793892e-15,-4.998059e-01,1.103885e-01,-9.712052e-15,-5.000000e-01,6.361481e-16,-7.071068e-01,-4.998059e-01,1.010582e-14,-1.103885e-01,-5.000000e-01,-7.071068e-01,-6.099552e-15,-4.998059e-01,-1.103885e-01,9.923150e-15
95.1,160.0,-5.000000e-01,-3.490022e-15,7.071068e-01,-4.998060e-01,2.084034e-14,1.104134e-01,-5.000000e-01,7.071068e-01,-4.939956e-15,-4.998060e-01,1.104134e-01,-4.841019e-15,-5.000000e-01,1.498250e-15,-7.071068e-01,-4.998060e-01,-1.956866e-14,-1.104134e-01,-5.000000e-01,-7.071068e-01,5.190922e-15,-4.998060e-01,-1.104134e-01,4.731404e-15
95.1,185.0,-5.000000e-01,1.239869e-14,7.071068e-01,-4.998060e-01,7.174815e-15,1.104384e-01,-5.000000e-01,7.071068e-01,6.650748e-15,-4.998060e-01,1.104384e-01,-1.366262e-14,-5.000000e-01,4.868396e-15,-7.071068e-01,-4.998060e-01,2.503070e-14,-1.104384e-01,-5.000000e-01,-7.071068e-01,-6.953950e-15,-4.998060e-01,-1.104384e-01,4.503226e-15
95.1,210.0,-5.000000e-01,-2.096068e-15,7.071068e-01,-4.998061e-01,-4.105268e-15,1.104634e-01,-5.000000e-01,7.071068e-01,2.259065e-15,-4.998061e-01,1.104634e-01,-4.728451e-15,-5.000000e-01,6.960104e-15,-7.071068e-01,-4.998061e-01,3.535469e-15,-1.104634e-01,-5.000000e-01,-7.071068e-01,-8.855064e-15,-4.998061e-01,-1.104634e-01,4.679981e-15
95.1,235.0,-5.000000e-01,4.796779e-15,7.071068e-01,-4.998061e-01,-1.074132e-14,1.104886e-01,-5.000000e-01,7.071068e-01,1.316331e-14,-4.998061e-01,1.104886e-01,4.498464e-15,-5.000000e-01,9.259198e-15,-7.071068e-01,-4.998061e-01,1.090474e-14,-1.104886e-01,-5.000000e-01,-7.071068e-01,-1.525280e-14,-4.998061e-01,-1.104886e-01,-5.325105e-15
95.1,260.0,-5.000000e-01,1.578596e-15,7.071068e-01,-4.998062e-01,-2.352952e-14,1.105138e-01,-5.000000e-01,7.071068e-01,2.246738e-14,-4.998062e-01,1.105138e-01,-1.667507e-15,-5.000000e-01,-2.245722e-15,-7.071068e-01,-4.998062e-01,2.268735e-14,-1.105138e-01,-5.000000e-01,-7.071068e-01,-2.488372e-14,-4.998062e-01,-1.105138e-01,3.439436e-15
95.1,285.0,-5.000000e-01,-1.791202e-15,7.071068e-01,-4.998062e-01,3.689702e-15,1.105390e-01,-5.000000e-01,7.071068e-01,-4.249321e-15,-4.998062e-01,1.105390e-01,9.278295e-15,-5.000000e-01,1.058481e-14,-7.071068e-01,-4.998062e-01,-4.239911e-15,-1.105390e-01,-5.000000e-01,-7.071068e-01,5.320535e-15,-4.998062e-01,-1.105390e-01,-1.040829e-14
95.1,310.0,-5.000000e-01,-6.323559e-15,7.071068e-01,-4.998062e-01,3.936072e-15,1.105644e-01,-5.000000e-01,7.071068e-01,-5.322534e-16,-4.998062e-01,1.105644e-01,4.154602e-17,-5.000000e-01,8.651091e-15,-7.071068e-01,-4.998062e-01,-3.352461e-15,-1.105644e-01,-5.000000e-01,-7.071068e-01,-2.726261e-15,-4.998062e-01,-1.105644e-01,-8.291167e-16
95.1,335.0,-5.000000e-01,4.986781e-15,7.071068e-01,-4.998063e-01,-3.701900e-14,1.105898e-01,-5.000000e-01,7.071068e-01,1.886146e-14,-4.998063e-01,1.105898e-01,1.455012e-14,-5.000000e-01,-2.359082e-14,-7.071068e-01,-4.998063e-01,2.005689e-14,-1.105898e-01,-5.000000e-01,-7.071068e-01,-8.355966e-15,-4.998063e-01,-1.105898e-01,2.776040e-15
95.1,360.0,-5.000000e-01,-4.012811e-15,7.071068e-01,-4.998063e-01,-2.274075e-14,1.106153e-01,-5.000000e-01,7.071068e-01,1.926442e-14,-4.998063e-01,1.106153e-01,-3.474733e-15,-5.000000e-01,-4.061042e-15,-7.071068e-01,-4.998063e-01,1.073172e-14,-1.106153e-01,-5.000000e-01,-7.071068e-01,-1.029623e-14,-4.998063e-01,-1.106153e-01,6.304222e-15
95.1,385.0,-5.000000e-01,-1.542699e-14,7.071068e-01,-4.998064e-01,-5.408711e-14,1.106409e-01,-5.000000e-01,7.071068e-01,1.879145e-14,-4.998064e-01,1.106409e-01,8.895007e-15,-5.000000e-01,1.072568e-15,-7.071068e-01,-4.998064e-01,3.049107e-14,-1.106409e-01,-5.000000e-01,-7.071068e-01,-3.366802e-14,-4.998064e-01,-1.106409e-01,-2.115660e-14
95.1,410.0,-5.000000e-01,2.283532e-15,7.071068e-01,-4.998064e-01,-1.511443e-14,1.106666e-01,-5.000000e-01,7.071068e-01,1.371025e-15,-4.998064e-01,1.106666e-01,-3.002034e-14,-5.000000e-01,-1.857614e-14,-7.071068e-01,-4.998064e-01,8.903606e-15,-1.106666e-01,-5.000000e-01,-7.071068e-01,1.625931e-15,-4.998064e-01,-1.106666e-01,3.152638e-14
95.1,435.0,-5.000000e-01,1.037346e-14,7.071068e-01,-4.998065e-01,3.499126e-15,1.106923e-01,-5.000000e-01,7.071068e-01,-9.669450e-16,-4.998065e-01,1.106923e-01,-1.487365e-14,-5.000000e-01,-1.672994e-14,-7.071068e-01,-4.998065e-01,-2.094941e-15,-1.106923e-01,-5.000000e-01,-7.071068e-01,3.176985e-16,-4.998065e-01,-1.106923e-01,1.860264e-14
95.1,460.0,-5.000000e-01,5.634805e-15,7.071068e-01,-4.998065e-01,-4.678093e-15,1.107181e-01,-5.000000e-01,7.071068e-01,5.934052e-15,-4.998065e-01,1.107181e-01,-1.077265e-14,-5.000000e-01,-1.258429e-14,-7.071068e-01,-4.998065e-01,1.954459e-15,-1.107181e-01,-5.000000e-01,-7.071068e-01,1.062405e-14,-4.998065e-01,-1.107181e-01,1.447676e-14
95.1,485.0,-5.000000e-01,2.526534e-14,7.071068e-01,-4.998066e-01,1.429437e-14,1.107440e-01,-5.000000e-01,7.071068e-01,2.549460e-16,-4.998066e-01,1.107440e-01,-1.372906e-14,-5.000000e-01,-2.997050e-14,-7.071068e-01,-4.998066e-01,-8.086359e-15,-1.107440e-01,-5.000000e-01,-7.071068e-01,2.042844e-15,-4.998066e-01,-1.107440e-01,-1.449304e-14
95.1,510.0,-5.000000e-01,3.562326e-15,7.071068e-01,-4.998066e-01,-3.031231e-15,1.107700e-01,-5.000000e-01,7.071068e-01,-7.137746e-15,-4.998066e-01,1.107700e-01,1.193968e-14,-5.000000e-01,-5.917955e-15,-7.071068e-01,-4.998066e-01,1.440325e-15,-1.107700e-01,-5.000000e-01,-7.071068e-01,2.745959e-15,-4.998066e-01,-1.107700e-01,-6.376211e-15
95.1,535.0,-5.000000e-01,-1.956048e-14,7.071068e-01,-4.998067e-01,-4.687182e-14,1.107960e-01,-5.000000e-01,7.071068e-01,1.939842e-14,-4.998067e-01,1.107960e-01,-7.406958e-15,-5.000000e-01,1.192022e-14,-7.071068e-01,-4.998067e-01,2.536791e-14,-1.107960e-01,-5.000000e-01,-7.071068e-01,-3.514503e-14,-4.998067e-01,-1.107960e-01,-4.930871e-15
95.1,560.0,-5.000000e-01,8.630099e-15,7.071068e-01,-4.998067e-01,3.921057e-14,1.108222e-01,-5.000000e-01,7.071068e-01,-2.545446e-14,-4.998067e-01,1.108222e-01,-1.005273e-14,-5.000000e-01,-7.623683e-15,-7.071068e-01,-4.998067e-01,-1.379499e-14,-1.108222e-01,-5.000000e-01,-7.071068e-01,2.005974e-14,-4.998067e-01,-1.108222e-01,8.026728e-17
95.1,585.0,-5.000000e-01,-5.710284e-16,7.071068e-01,-4.998068e-01,6.036765e-15,1.108484e-01,-5.000000e-01,7.071068e-01,4.459204e-15,-4.998068e-01,1.108484e-01,-1.037994e-18,-5.000000e-01,1.296042e-15,-7.071068e-01,-4.998068e-01,-4.855559e-15,-1.108484e-01,-5.000000e-01,-7.071068e-01,8.114370e-15,-4.998068e-01,-1.108484e-01,8.708238e-15
95.1,610.0,-5.000000e-01,1.156121e-14,7.071068e-01,-4.998068e-01,3.655863e-14,1.108747e-01,-5.000000e-01,7.071068e-01,-2.361629e-14,-4.998068e-01,1.108747e-01,6.912931e-15,-5.000000e-01,-6.765970e-15,-7.071068e-01,-4.998068e-01,-2.964971e-14,-1.108747e-01,-5.000000e-01,-7.071068e-01,2.398823e-14,-4.998068e-01,-1.108747e-01,-9.951703e-15
95.1,635.0,-5.000000e-01,1.474670e-14,7.071068e-01,-4.998069e-01,5.583480e-14,1.109010e-01,-5.000000e-01,7.071068e-01,-3.129011e-14,-4.998069e-01,1.109010e-01,7.206754e-16,-5.000000e-01,-9.749886e-15,-7.071068e-01,-4.998069e-01,-3.265658e-14,-1.109010e-01,-5.000000e-01,-7.071068e-01,3.303968e-14,-4.998069e-01,-1.109010e-01,-9.471624e-15
95.1,660.0,-5.000000e-01,-3.998303e-15,7.071068e-01,-4.998069e-01,-3.157808e-14,1.109275e-01,-5.000000e-01,7.071068e-01,8.865855e-15,-4.998069e-01,1.109275e-01,-1.558916e-14,-5.000000e-01,-1.166065e-14,-7.071068e-01,-4.998069e-01,1.829154e-14,-1.109275e-01,-5.000000e-01,-7.071068e-01,-1.036064e-14,-4.998069e-01,-1.109275e-01,1.148845e-14
